Biomarker Name,Food Source,Biological Sample,Analytic Procedure,Literature name
hexanoic acid,peppers,-,-,PMC11767324
Hexanoic acid,-,-,-,PMC8494768
hexanoylcarnitine,-,plasma,-,ID1758
hexanoylcarnitine,-,plasma,-,PMC10317312
hexanoylcarnitine,-,-,-,PMC4588459
hexanoylcarnitine,-,-,-,PMC5621665b
hexanoylcarnitine,-,-,-,PMC7600507
hexanoylglutamine,-,-,-,PMC10447619
hexanoylcarnitine,-,-,-,PMC7696221
hexanoyltaurine,-,-,-,PMC11600117b
hexanoylglycine,-,urine,MSMS fragmentation,PMC2084472
hexatriacontane,-,faeces,-,ID1656
hexanylcarnitine,-,-,-,PMC11227203
hexatriacontane,plant species,-,-,ID4327
hexenoylcarnitine,-,-,-,PMC12134907
hexosamine-valine-isoleucine-OH,-,urine,-,PMC9228171
hexosamine-valine-isoleucine-OH,-,urine,"tandem MS spectrum, Sirius 4.0 with CSI:FingerID with PubChem, HMDB, and ChemSpider databases and NIST17 hybrid-search programs, high-resolution isotope pattern analysis, in silico fragmentation tree computation, standard curve quantification",PMC9109602
hexose monophosphates,-,-,-,ID2929
hexoses,-,-,targeted MS,ID2963
hexoses,-,plasma,AbsoluteIDQ p180 kit,PMC9926800b
hexose,-,leaf discs,enzymatic assay,ID4633
Hexose,"High red meat and fish, and low whole-grain bread and tea dietary pattern",-,-,PMC6356665
hexosyl ceramide,-,-,-,PMC10146652
HHPAA glucuronide,-,-,-,ID917
hexuronic acid,-,-,GC-MS,PMC3711173
HHPAA,WG wheat; wheat BXs,human urine,MS2,ID245
HHPAA,-,-,-,ID917
HHPPA glucuronide,WG wheat,-,-,ID245
HHPPA sulfate,wheat BXs,urine,-,ID245
HHPPA,"wheat BXs, WG wheat",human urine,MS2,ID245
higenamine glucuronide,Annona,urine,-,ID269
higenamine sulfate,"A. cherimola, A. muricata",urine,"LC-HRMS/MS, NMR",ID269
higenamine,"Annona muricata, Annona cherimola, Annona squamosa, sports supplements",urine,"standard addition analyses, enzymatic hydrolysis, LC-HRMS/MS, NMR",ID269
high-density lipoprotein cholesterol,"dietary cholesterol, phospholipids","serum, plasma",colorimetric enzymatic methods,ID3105
high-density lipoprotein cholesterol,different CP and ME levels in the diet; different protein levels in the diet,serum,-,PMC12581720
high-density-lipoprotein cholesterol,-,serum,-,ID4434
Hipposterol,-,-,-,ID3232
hippurate,"cocoa; dairy; flavonoid intake (from fruit and vegetables); fruit and vegetable; fruit, vegetable, and juice; tea; tomatoes; wheat aleurone","24- hour urine samples; spot, 24-hour, and 5-day urine samples; urine (24 h)",-,ID1001
hippurate,dietary fiber intake,urine,-,ID1059
hippurate,-,-,-,ID1186
hippurate,low fat diets,urine,NMR-metabolomics,ID1119
hippurate,coffee,-,-,ID1197
Hippurate,"plant based foods, vegetarian diets, green and black tea",urine,-,ID1213
hippurate,vegetables,urine,-,ID1331
hippurate,-,-,-,ID1651
hippurate,fruit/whole grain diet,-,-,ID1754
hippurate,-,-,-,ID2196
hippurate,-,"plasma, urine",nt-ms,ID248
hippurate,"tea, coffee, wine, fruits and vegetables, high fibre diet, Mediterranean diet, low-fat diet",urine,-,ID2887
hippurate,-,-,-,ID293
hippurate,"coffee, plant-based food",plasma,-,ID2963
hippurate,inulin-type fructan,-,-,ID2996
hippurate,fruit; vegetables,urine,-,ID339
hippurate,tea and juices,-,-,ID3613
hippurate,-,plasma,high-resolution metabolomics,ID3879
hippurate,"dietary polyphenols, particularly those from tea; sodium benzoate; tea",urine,-,ID4725
hippurate,black tea; chamomile tea; foods containing benzoic acid; green tea; phytochemicals; polyphenol-rich foods; whole-grain diet,urine,MS; NMR; partial least-squares-discriminant analysis,ID4751
hippurate,"lingonberries, plant-food",urine,-,ID4924
hippurate,-,urine,-,ID518
hippurate,coffee,-,-,ID5245
hippurate,chamomile tea,urine,-,ID606
hippurate,-,-,-,ID855
hippurate,-,urine,-,ID856
hippurate,-,-,-,ID903
hippurate,Black tea; Black tea/green tea; Lactovegetarian diet; Milk; dietary fiber intake; rye bread,Urine,1H NMR; GC-MS 1H NMR; HPLC-FTMSn HPLC-TOFMS- SPE-NMR; HPLC-MS/MS; LC-MS,ID900
hippurate,-,-,-,ID945
hippurate,-,-,-,ID958
hippurate,-,urine,-,PMC10135468
hippurate,Plant protein,-,-,PMC10257224
hippurate,-,urine,NMR,PMC10299330
hippurate,-,"plasma, urine",-,PMC10317312
hippurate,"whole grains, coffee, fruit and vegetables, dietary fibre",urine,IVDr method,PMC10725961
hippurate,-,urine,-,PMC10857367
hippurate,-,-,-,PMC11134185
hippurate,"fruit, berries, coffee",-,-,PMC11283393
hippurate,"dietary fiber; polyphenol-rich foods (fruits, vegetables, tea, wine)",urine,-,PMC12297984
hippurate,chamomile,urine,-,PMC2690728
hippurate,larger dietary phenolics and benzoic acids,urine,tandem MS fragmentation,PMC3089756
hippurate,-,urine,O-PLS regression analysis,PMC3183007
hippurate,-,-,-,PMC5320413
hippurate,"fibre; foods containing benzoic acid; polyphenol-rich foods like fruits and vegetables, nuts, grains, soy products and beverages such as red wine, tea and cocoa",urine,PLS; iPLS,PMC3316758
hippurate,-,urine,NMR,PMC5346407
hippurate,-,-,-,PMC5621665b
hippurate,-,urine,1H NMR,PMC5739682
hippurate,-,-,LC/MS Neg,PMC5998778b
hippurate,fruit,urine,H NMR spectroscopy,PMC6278595
Hippurate,"diet concordant with WHO healthy eating guidelines; healthy cluster: higher intakes of breakfast cereals, low fat and skimmed milks, potatoes, fruit, fish, and fish dishes; low dairy consumption; low glycemic index diet; low-fat diet",-,-,PMC6356665
hippurate,"low glycemic index diet, Med + CoQ diet, MedDiet + CoQ, MedDiet supplemented with CoQ, LFD",urine,-,PMC6356665b
hippurate,dietary polyphenols,urine,-,PMC6368375
hippurate,fruit and whole grains,-,-,PMC6461721
hippurate,-,-,-,PMC7198289
Hippurate,"citrus fruit, bananas, berries",-,-,PMC7840580
hippurate,navy bean,"plasma, urine",-,PMC8026539
hippurate,polyphenols,plasma,-,PMC8033144
Hippurate,-,-,HILIC-neg; HILIC-pos,PMC8485904
hippurate,-,urine,-,PMC8789316
hippuric acid derivatives,-,"plasma, urine",-,PMC9343475b
hippurate,-,"blood, urine, tissues, and organs",NMR-based metabolomics,PMC9455659
Hippuric acid,"berries, polyphenol-rich food",-,-,ID1032
hippuric acid,dietary fiber,urine,-,ID1059
Hippuric acid,-,-,-,ID1169
hippuric acid,-,-,-,ID1304
hippuric acid,NEPA,-,-,ID1396
Hippuric acid,poultry,-,-,ID1498
hippuric acid,"black tea, green tea",urine,metabolomics,ID1619
hippuric acid,coffee,-,-,ID1713
hippuric acid,"dietary fiber intake, tea consumption especially green and black tea, dairy intake, fruit and vegetable consumption",urine,-,ID1717
hippuric acid,"fruit and vegetable intake, vegetable intake",urine,-,ID1747
hippuric acid,"plant-based food group (vegetables, fruits, legumes, cereals)",serum,-,ID1900
hippuric acid,-,urine,UT fingerprinting,ID1926
hippuric acid,"chamomile, black and green tea, fruit and vegetable juice, mix of wine and grape juice extract, green tea, mix, milk",urine,NMR,ID2103
hippuric acid,kiwifruit,-,-,ID2420
hippuric acid,healthy and unhealthy foods,-,-,ID2479
hippuric acid,-,-,-,ID2478
hippuric acid,-,-,untargeted metabolomic mass spectrometry,ID2767
hippuric acid,"bilberries, bilberry products",fasting plasma,-,ID2517
hippuric acid,-,-,MRM and DAD QqQ-MS/MS ESI negative HPLC,ID2883
hippuric acid,polyphenol-rich foods,urine,NMR-based metabolomic approach,ID2934
hippuric acid,-,"peritoneal dialysis liquid, serum",-,ID3733
hippuric acid,"black tea, chamomile tea, green tea, standardised-phytochemical diet, grape juice, wine extract",-,-,ID303
hippuric acid,"peanuts, hazelnuts and walnuts",faecal fermented samples,targeted metabolomics using a UHPLCOrbitrap,ID3860
hippuric acid,"fruit and vegetable varieties, blueberries, cranberries, apple products, cherries, black currants, mixed fruit and vegetable meal, coffee, green and black tea, cocoa products, fruit and vegetable juices, whole grains, potatoes",urine (24 h),"direct colorimetry according to the method reported by Tomokuni and Ogata, with minor modifications",ID385
hippuric acid,lingonberry,urine,-,ID4035
hippuric acid,-,-,-,ID4131
hippuric acid,dietary polyphenols,urine,-,ID440
hippuric acid,"WGM, wine and grape polyphenols",urine,-,ID4436
hippuric acid,"flavonoid intake, total polyphenol intake, fruit and vegetable intake",-,colorimetric reagents,ID4605
hippuric acid,fruit,-,PLS-DA,ID4906
hippuric acid,various polyphenols in the diet,-,-,ID5375
hippuric acid,-,-,-,ID5544
hippuric acid,"vegetables and fruits, plant foods dietary pattern",serum,-,ID690
hippuric acid,-,-,-,ID769
hippuric acid,-,-,-,ID855
Hippuric acid,whole-grain bread,-,-,ID917
hippuric acid,Bilberries; Black tea; Black tea/green tea; Lactovegetarian diet; Milk; Sea buckthorn; dietary fiber intake; rye bread,Plasma; Urine,1H NMR; 1HNMR; GC-MS 1H NMR; HPLC-FTMSn HPLC-TOFMS-SPE-NMR; HPLC-MS/MS; LC-MS; UHPLC-qTOF-MS,ID900
hippuric acid,"sea buckthorn, fruit and vegetables, whole grains, wine, nuts",urine,-,ID97
hippuric acid,-,-,-,ID971
hippuric acid,-,-,ultra-high performance LC coupled with the tandem MS (UHPLC-MS/MS),PMC10146414
hippuric acid,-,urine,-,PMC10627333
hippuric acid,"wine, wine derivative, tea, polyphenols, (epi)catechin",urine,-,PMC10673339
hippuric acid,-,urine,-,PMC11222465
Hippuric acid,-,-,-,PMC11475530
Hippuric acid,-,-,-,PMC11544950
Hippuric acid,"nuts, fruit, vegetables, plant-based foods",urine,NMR,PMC12194962
hippuric acid,vegetable fermentation,-,-,PMC12220828
hippuric acid,-,Urine,-,PMC12281987
hippuric acid,-,urine,-,PMC2084472
hippuric acid,"kiwifruit, fruits and vegetables, polyphenol-rich foods (coffee, tea, cocoa)",urine,"HILIC(+), T3(-)",PMC12581342
hippuric acid,-,urine,NMR,PMC2834771
hippuric acid,-,-,-,PMC4286155
hippuric acid,-,-,-,PMC5527637
hippuric acid,plant-based foods,-,-,PMC5819202
hippuric acid,-,urine,colorimetric assay,PMC5891453
hippuric acid,fruits and vegetables,-,-,PMC6288641
hippuric acid,-,-,-,PMC6145889
Hippuric acid,"Dietary fiber intake; Nordic diet; a diet high in whole grains, fatty fish, and blueberries; phytochemical diet; tea consumption; whole grain",-,-,PMC6356665
hippuric acid,"Med + CoQ diet, Western diet high in saturated fat, MedDiet + CoQ, SFA, MedDiet supplemented with CoQ, SFA-rich diet",urine,-,PMC6356665b
hippuric acid,-,-,-,PMC6446318
hippuric acid,"polyphenol-rich black tea, capsule, soy drink",urine,"1H NMR, PLS-DA analysis",PMC7145309
Hippuric acid,-,-,-,PMC7528558
hippuric acid,fruits and vegetables,serum,-,PMC7547851
hippuric acid,-,Urinary,-,PMC7695339
hippuric acid,"polyphenol-rich foods, vegetable polyphenols, legumes and pulses, leaf and stalk vegetables",urine,-,PMC7695339b
Hippuric acid,Fruit and Vegetables,-,-,PMC7745244
Hippuric acid,-,-,NMR,PMC8590081b
hippuric acid,"fruits, orange juice, cranberry juice, coffee, black tea, green tea, fruits and vegetables",-,-,PMC8634495
hippuric acid,"polyphenolic compound intake originating from FV, fruit and vegetable consumption, flavonoid intake from FV, wild blueberry, polyphenol-rich food intake, polyphenolic compound intake from FV",urine,method provided by Tomokuni et al. with slight modification,PMC8876138
hippuric acid,-,"plasma, urine",MRM,PMC9087329
hippuric acid,fruits and vegetables,urine,-,PMC9182888
hippuric acid,AHEI-2010 score,-,-,PMC9219016
hippuric acid,-,-,-,PMC9219965
hippuric Acid,-,-,-,PMC9343475
hippuric acid,fruits and vegetables,-,-,PMC9227758
hippuric acid,-,-,-,PMC9643864
hippuric acid,(poly)phenol enriched diets,"plasma, urine",UHPLC-HRMS untargeted platform,PMC9343475b
hispidulin,-,-,-,ID3467
Hippuristanolide,-,-,-,ID4036
hispidulin,-,-,OPLS-DA modelling with VIP selection,ID4027
histamine,-,-,-,ID2187
histamine,cider vinegar,-,"high performance liquid chromatography, capillary electrochromatography, fluorometry, voltammetry, differential pulse voltammetry",ID5447
histamine,sea food,-,-,ID5521
histamine,"pea starch, tapioca starch, dietary starch sources, low protein diets, high protein diets","colonic contents, colon",-,PMC12281987
histamine,fermented foods,-,-,PMC12220828
histamine,-,-,LC/MS Pos Early,PMC5998778b
histamine,-,-,-,PMC7019274
histamine,-,-,-,PMC7569771b
histamine,citrus and juice,-,-,PMC7138659
histamine,-,"urine, plasma",-,PMC9087329
histamine,beer,-,HPLC SLMB 1391.1 (Var. 1),PMC9629496
histamine,-,plasma,-,PMC9926800b
histidine betaine,-,livers,-,ID2880
histidine,-,plasma,-,ID101
histidine,-,-,-,ID1059
histidine,-,urine,-,ID1119
histidine,-,plasma,Metabolomic approach,ID1598
histidine,-,-,-,ID207
histidine,-,-,-,ID1889
histidine,-,"serum, intestinal tissues, blood, plasma",Metabolome analyses,ID3262
histidine,-,"urine, plasma, umbilical cord blood, serum",-,ID2924
Histidine,-,-,-,ID3525
histidine,-,-,-,ID3479
histidine,histidine,-,-,ID3785
histidine,-,plasma,-,ID3587
histidine,"lentils, beans, chickpeas",serum,-,ID743
histidine,-,-,acid hydrolysis (6 N HCl) digestion,ID38
histidine,"salmon, red meat",urine,targeted analysis,ID855
histidine,"meat, white-meat",urine,1H NMR spectroscopy,ID900
histidine,-,-,-,ID971
histidine,-,-,-,PMC10135468
histidine,-,-,-,PMC10320942
histidine,-,-,-,PMC10377267
histidine,plant-based nutrients,Serum,NMR spectroscopy,PMC10725961
histidine,"unprocessed red meat, red meat, poultry, fish, beef, pork",urine,-,PMC10797554
histidine,-,serum,NMR analysis,PMC11356139
histidine,broiler breasts,-,1H-NMR,PMC12137320
histidine,-,plasma,-,PMC12147395
histidine,-,-,-,PMC12351771
histidine,-,-,-,PMC12532643
histidine,pork,plasma,-,PMC4069046
histidine,-,-,-,PMC4329081
histidine,-,-,-,PMC5998778b
histidine,"H. Bentong and H. Bara rhizome, leaf extracts","rhizome extract, leaf extracts",-,PMC6270952b
Histidine,Low-fat diet,-,-,PMC6356665
histidine,insect protein extract supplementation,"plasma, muscle",-,PMC7143670b
histidine,"cabbage, kale",-,-,PMC8150600
histidine,-,"urine, plasma",-,PMC9087329
histidine,-,feces,-,PMC8176599c
histidine,-,-,-,PMC9321200
Histidine,red meat and fish,urine,high performance liquid chromatography,PMC9416438
histidine,-,-,chromatography,PMC9611411
histidine,dietary ME and CP levels,-,-,PMC9720343
histidine,-,plasma,-,PMC9926800b
His,-,plasma,-,ID1041
HLK,-,-,-,PMC11064513
HMBOA glucoside,wheat BXs,human urine,"PMD analysis, PRM analysis",ID245
HMBOA glucuronide,-,-,-,ID245
HMBOA glucuronide,-,-,-,ID917
HMBOA sulfate,WG wheat,-,-,ID245
HMBOA,wheat seeds,human urine,"PMD analysis, PRM analysis",ID245
HMBOA,-,-,-,ID917
HMBOA,bread (both whole-grain and refined-grain breads of different types),urine,metabolomics,PMC11317775
holo-transcobalamin,-,plasma,automated microparticle enzyme immunoassay,PMC10260553
holo-transcobalamin,-,blood,microparticle enzyme immunoassay,PMC10260635
holo-transcobalamin,-,plasma,micro-particle enzyme immunoassay,PMC11574821
holo-transcobalamin,-,serum,ELISA,PMC9365634
holothurin A2,-,-,-,ID5027
holotranscobalamin,-,baseline,-,ID1075
holotranscobalamin,-,adipose tissue; blood,-,ID1368
holotranscobalamin,vitamin B12,"serum, plasma",-,ID3771
holotranscobalamin,-,Serum,solid phase radioimmunoassay,ID4922
holotranscobalamin,animal sources,"plasma, serum",enzyme immunoassay,ID494
holotranscobalamin,"vegan diet, meat-rich diet",serum,-,ID854
holotranscobalamin,-,-,-,PMC10260765
Holotranscobalamin,-,serum,-,PMC11393162
holotranscobalamin,Vitamin B-12,Serum,holotranscobalamin enzyme immunoassay,PMC4763486
holotranscobalamin,-,"plasma, serum",enzyme immunoassay,PMC6461718
Holotranscobalamin,-,-,holoTC assay manufactured by AXIS Shield,PMC7802176
homarine,"mollusks, marine shrimps, squid, octopus","serum, plasma",liquid chromatography每tandem mass spectrometry,ID1509
homoarginine,-,-,-,ID318
homocarnosine,-,-,-,PMC5621665b
homocitrate,-,-,LC/MS Polar,PMC5998778b
homocitrate,avocado,-,-,PMC8072637
homocitrulline,-,-,-,ID2963
homocitrulline,-,-,-,PMC11600117b
homocitrulline,animal proteins,"plasma, serum",-,PMC10216494
homocitrulline,-,-,LC/MS Pos Early,PMC5998778b
homocitrulline,-,-,-,PMC5654571
homocysteine,-,-,-,ID1075
homocysteine,-,plasma,-,ID1698
homocysteine,proline betaine,plasma,-,ID1945
homocysteine,"vitamin B12, vitamin B6, folic acid","serum, plasma",-,ID1896
homocysteine,vitamin B12,serum,-,ID2046
homocysteine,"folate, vitamin B12",-,-,ID2321
homocysteine,"folate, methionine, choline, betaine, vitamin B12",plasma,-,ID2783
homocysteine,-,plasma,enzymatic cycling assay,ID3296
homocysteine,-,"plasma, CSF",-,ID3782
homocysteine,B-vitamins; Folate; vitamin B12,Plasma; serum,-,ID3771
homocysteine,betaine,plasma,-,ID3784
homocysteine,-,plasma,fluorescence polarisation immunoassay,ID4
homocysteine,-,-,-,ID4192
homocysteine,-,plasma,-,ID4092
homocysteine,-,blood,-,ID4260
homocysteine,dietary folate,serologic,-,ID4227
homocysteine,"Folate, vitamin B12",plasma,chemiluminescence technique,ID4306
homocysteine,-,plasma,-,ID4645
homocysteine,-,-,clinical standardized methods,ID4712
homocysteine,"vegetable intakes, folate intake",baseline fasting plasma,liquid chromatography-tandem mass spectrometry,ID4721
homocysteine,-,-,-,ID4849
homocysteine,UPF intake,-,-,ID4900
homocysteine,-,Serum,fluorescence polarization immunoassay,ID4922
homocysteine,folate,serum,-,ID4949
homocysteine,-,serum,-,ID4968
homocysteine,"docosahexaenoic acid, eicosapentaenoic acid, vitamin E",plasma,high-performance liquid chromatography with fluorescence detection,ID5001
homocysteine,"folate, B6, B12, vitamin D, B vitamins, B-complex vitamins, methylcobalamin, folic acid, multinutrients","serum, plasma",-,ID5074
homocysteine,-,-,-,ID5472
homocysteine,"B-vitamins, proteins, vitamin B6, folate, vitamin B12","plasma, maternal blood, venous blood",high performance liquid chromatography with reverse phase separation and fluorescence detection,ID5177
homocysteine,"folate, vitamin B-12, vitamin B-6","serum, plasma",-,ID5482
homocysteine,"vitamins B12, B6 and folate",plasma,HPLC with fluorescence detection,ID61
homocysteine,"Combination diet, Western pattern","serum, plasma",-,ID83
homocysteine,"vegetable and citrus fruit rich diet, folic acid supplementation","plasma, serum, total blood",-,ID694
homocysteine,-,serum or plasma,-,ID854
homocysteine,-,-,-,PMC10146652
homocysteine,B vitamin,plasma,-,PMC10186229
homocysteine,"multivitamin use, caffeine, alcohol, dietary folate intake, supplemental folate intake",-,-,PMC10260765
Homocysteine,Vitamin B12,-,-,PMC10651362d
Homocysteine,-,-,-,PMC11063666c
homocysteine,"Folic acid, vitamin B12",plasma,gas chromatography-mass spectrometry,PMC11491453
homocysteine,-,-,-,PMC11544950
homocysteine,-,serum or plasma,-,PMC12072606
homocysteine,-,plasma,-,PMC12137320
homocysteine,"vitamins B6, B12, and folic acid",plasma,-,PMC12631643
homocysteine,-,plasma,enzymatic assay on a Hitachi 917 analyzer,PMC3257808
homocysteine,-,plasma,enzymatic assay on a Hitachi 917 analyzer,PMC3309065
homocysteine,"HFD, HuSKY, IFI, fruit/vegetable intake",plasma,fluorescent particle immunoassay,PMC3545909
homocysteine,-,plasma,HPLC with postcolumn fluorescence detection,PMC3985828
homocysteine,"folate, vitamin B-2, vitamin B-6, vitamin B-12",Plasma,Abbott fluorescence polarization immunoassay,PMC5347107
homocysteine,-,plasma,-,PMC5635055
homocysteine,-,plasma,-,PMC6699494
homocysteine,folate; vitamin B12; vitamin B6,plasma,enzymatic method,PMC6174234b
homocysteine,-,-,-,PMC7459523b
homocysteine,"B vitamin intake (B6, B9, B12, and betaine)",plasma,Roche); enzymatic cycling assay (Cobas 8000,PMC6944714
Homocysteine,-,-,Siemens BN ProSpec system,PMC7802176
homocysteine,"riboflavin, vitamin B6, folate, vitamin B12, methionine, betaine, choline",-,-,PMC7669778b
homocysteine,choline,maternal blood,HPLC with electrochemical detection,PMC7894157b
homocysteine,vitamin B6,-,GC-MS,PMC8246608
homocysteine,"folate, B-group vitamins",-,-,PMC8613751
homocysteine,-,Blood serum,-,PMC9272417
homocysteine,"folate, vitamin B12",serum,high performance liquid chromatography with fluorescence detection,PMC9281096
homocysteine,-,plasma,immunoturbidimetric assay,PMC9365634
homocysteine,-,blood plasma,-,PMC9369357
homocysteine,"B vitamins (specifically B6, B12, and folate), choline",plasma,immunoassay,PMC9518978
homocysteine,-,plasma,GC-MS,PMC9545591b
homocysteine,-,"CSF, breast milk, plasma","HPLC-fluorescence, LC-MS/MS",PMC9863976
homoeriodictyol,-,-,-,ID466
homogentisic acid,-,-,-,PMC11544950
Homomethionine,-,-,-,ID3546
Homophytanic acid,-,-,-,ID3546
homoprocatechuic acid,Quercetin,-,-,ID2883
homostachydrine,-,-,-,ID2880
homostachydrine,Fiber; Whole grain,Serum,-,ID490
homostachydrine,dairy products (milk),-,-,PMC10960708
homostachydrine,whole grain,-,-,PMC11283393
homostachydrine,-,-,-,PMC11600117b
homostachydrine,"plant-based diet, fruits and vegetables",-,-,PMC12295358
homostachydrine,citrus plants,-,-,PMC4051875
homostachydrine,phytochemical consumption,stool,-,PMC5654571
homostachydrine,-,-,LC/MS Pos Early,PMC5998778b
homostachydrine,-,-,-,PMC8708696
homostachydrine,whole grain,-,-,PMC9022292
